kind_to	source_to	key_to	relation_kind	kind_from	source_from	key_from	time_source
instance	rumorgb	002986733	hasItem	item	rumorgb	002986733	2019-12-17 12:00:00
instance	rumorgb	002986734	hasItem	item	rumorgb	002986734	2019-12-17 12:00:00
instance	rumorgb	002986735	hasItem	item	rumorgb	002986735	2019-12-17 12:00:00
instance	rumorgb	002986737	hasItem	item	rumorgb	002986737	2019-12-17 12:00:00
instance	rumorgb	002986738	hasItem	item	rumorgb	002986738	2019-12-17 12:00:00
instance	rumorgb	002986747	hasItem	item	rumorgb	002986747	2019-12-17 12:00:00
instance	rumorgb	002986748	hasItem	item	rumorgb	002986748	2019-12-17 12:00:00
instance	rumorgb	002986749	hasItem	item	rumorgb	002986749	2019-12-17 12:00:00
instance	rumorgb	002986750	hasItem	item	rumorgb	002986750	2019-12-17 12:00:00
instance	rumorgb	002986751	hasItem	item	rumorgb	002986751	2019-12-17 12:00:00
instance	rumorgb	002986752	hasItem	item	rumorgb	002986752	2019-12-17 12:00:00
instance	rumorgb	002986753	hasItem	item	rumorgb	002986753	2019-12-17 12:00:00
instance	rumorgb	002986754	hasItem	item	rumorgb	002986754	2019-12-17 12:00:00
instance	rumorgb	002986755	hasItem	item	rumorgb	002986755	2019-12-17 12:00:00
instance	rumorgb	002986756	hasItem	item	rumorgb	002986756	2019-12-17 12:00:00
instance	rumorgb	002986757	hasItem	item	rumorgb	002986757	2019-12-17 12:00:00
instance	rumorgb	002986759	hasItem	item	rumorgb	002986759	2019-12-17 12:00:00
instance	rumorgb	002986760	hasItem	item	rumorgb	002986760	2019-12-17 12:00:00
instance	rumorgb	002986761	hasItem	item	rumorgb	002986761	2019-12-17 12:00:00
instance	rumorgb	002986766	hasItem	item	rumorgb	002986766	2019-12-17 12:00:00
instance	rumorgb	002986772	hasItem	item	rumorgb	002986772	2019-12-17 12:00:00
instance	rumorgb	002986774	hasItem	item	rumorgb	002986774	2019-12-17 12:00:00
instance	rumorgb	002986777	hasItem	item	rumorgb	002986777	2019-12-17 12:00:00
instance	rumorgb	002986787	hasItem	item	rumorgb	002986787	2019-12-17 12:00:00
instance	rumorgb	002986790	hasItem	item	rumorgb	002986790	2019-12-17 12:00:00
instance	rumorgb	002986791	hasItem	item	rumorgb	002986791	2019-12-17 12:00:00
instance	rumorgb	002986792	hasItem	item	rumorgb	002986792	2019-12-17 12:00:00
instance	rumorgb	002986793	hasItem	item	rumorgb	002986793	2019-12-17 12:00:00
instance	rumorgb	002986794	hasItem	item	rumorgb	002986794	2019-12-17 12:00:00
instance	rumorgb	002986806	hasItem	item	rumorgb	002986806	2019-12-17 12:00:00
instance	rumorgb	002986808	hasItem	item	rumorgb	002986808	2019-12-17 12:00:00
instance	rumorgb	002986809	hasItem	item	rumorgb	002986809	2019-12-17 12:00:00
instance	rumorgb	002986810	hasItem	item	rumorgb	002986810	2019-12-17 12:00:00
instance	rumorgb	002986811	hasItem	item	rumorgb	002986811	2019-12-17 12:00:00
instance	rumorgb	002986812	hasItem	item	rumorgb	002986812	2019-12-17 12:00:00
instance	rumorgb	002986815	hasItem	item	rumorgb	002986815	2019-12-17 12:00:00
instance	rumorgb	002986818	hasItem	item	rumorgb	002986818	2019-12-17 12:00:00
instance	rumorgb	002986825	hasItem	item	rumorgb	002986825	2019-12-17 12:00:00
instance	rumorgb	002986826	hasItem	item	rumorgb	002986826	2019-12-17 12:00:00
instance	rumorgb	002986830	hasItem	item	rumorgb	002986830	2019-12-17 12:00:00
instance	rumorgb	002986833	hasItem	item	rumorgb	002986833	2019-12-17 12:00:00
instance	rumorgb	002986834	hasItem	item	rumorgb	002986834	2019-12-17 12:00:00
instance	rumorgb	002986835	hasItem	item	rumorgb	002986835	2019-12-17 12:00:00
instance	rumorgb	002986842	hasItem	item	rumorgb	002986842	2019-12-17 12:00:00
instance	rumorgb	002986843	hasItem	item	rumorgb	002986843	2019-12-17 12:00:00
instance	rumorgb	002986845	hasItem	item	rumorgb	002986845	2019-12-17 12:00:00
instance	rumorgb	002986846	hasItem	item	rumorgb	002986846	2019-12-17 12:00:00
instance	rumorgb	002986849	hasItem	item	rumorgb	002986849	2019-12-17 12:00:00
instance	rumorgb	002986850	hasItem	item	rumorgb	002986850	2019-12-17 12:00:00
instance	rumorgb	002986852	hasItem	item	rumorgb	002986852	2019-12-17 12:00:00
instance	rumorgb	002986853	hasItem	item	rumorgb	002986853	2019-12-17 12:00:00
instance	rumorgb	002986855	hasItem	item	rumorgb	002986855	2019-12-17 12:00:00
instance	rumorgb	002986856	hasItem	item	rumorgb	002986856	2019-12-17 12:00:00
instance	rumorgb	002986858	hasItem	item	rumorgb	002986858	2019-12-17 12:00:00
instance	rumorgb	002986860	hasItem	item	rumorgb	002986860	2019-12-17 12:00:00
instance	rumorgb	002986861	hasItem	item	rumorgb	002986861	2019-12-17 12:00:00
instance	rumorgb	002986862	hasItem	item	rumorgb	002986862	2019-12-17 12:00:00
instance	rumorgb	002986863	hasItem	item	rumorgb	002986863	2019-12-17 12:00:00
instance	rumorgb	002986871	hasItem	item	rumorgb	002986871	2019-12-17 12:00:00
instance	rumorgb	002986877	hasItem	item	rumorgb	002986877	2019-12-17 12:00:00
instance	rumorgb	002986878	hasItem	item	rumorgb	002986878	2019-12-17 12:00:00
instance	rumorgb	002986880	hasItem	item	rumorgb	002986880	2019-12-17 12:00:00
instance	rumorgb	002986881	hasItem	item	rumorgb	002986881	2019-12-17 12:00:00
instance	rumorgb	002986884	hasItem	item	rumorgb	002986884	2019-12-17 12:00:00
instance	rumorgb	002986885	hasItem	item	rumorgb	002986885	2019-12-17 12:00:00
instance	rumorgb	002986886	hasItem	item	rumorgb	002986886	2019-12-17 12:00:00
instance	rumorgb	002986887	hasItem	item	rumorgb	002986887	2019-12-17 12:00:00
instance	rumorgb	002986889	hasItem	item	rumorgb	002986889	2019-12-17 12:00:00
instance	rumorgb	002986891	hasItem	item	rumorgb	002986891	2019-12-17 12:00:00
instance	rumorgb	002986896	hasItem	item	rumorgb	002986896	2019-12-17 12:00:00
instance	rumorgb	002986897	hasItem	item	rumorgb	002986897	2019-12-17 12:00:00
instance	rumorgb	002986902	hasItem	item	rumorgb	002986902	2019-12-17 12:00:00
instance	rumorgb	002986904	hasItem	item	rumorgb	002986904	2019-12-17 12:00:00
instance	rumorgb	002986909	hasItem	item	rumorgb	002986909	2019-12-17 12:00:00
instance	rumorgb	002986910	hasItem	item	rumorgb	002986910	2019-12-17 12:00:00
instance	rumorgb	002986917	hasItem	item	rumorgb	002986917	2019-12-17 12:00:00
instance	rumorgb	002986920	hasItem	item	rumorgb	002986920	2019-12-17 12:00:00
instance	rumorgb	002986921	hasItem	item	rumorgb	002986921	2019-12-17 12:00:00
instance	rumorgb	002986922	hasItem	item	rumorgb	002986922	2019-12-17 12:00:00
instance	rumorgb	002986924	hasItem	item	rumorgb	002986924	2019-12-17 12:00:00
instance	rumorgb	002986927	hasItem	item	rumorgb	002986927	2019-12-17 12:00:00
instance	rumorgb	002986932	hasItem	item	rumorgb	002986932	2019-12-17 12:00:00
instance	rumorgb	002986933	hasItem	item	rumorgb	002986933	2019-12-17 12:00:00
instance	rumorgb	002986935	hasItem	item	rumorgb	002986935	2019-12-17 12:00:00
instance	rumorgb	002986938	hasItem	item	rumorgb	002986938	2019-12-17 12:00:00
instance	rumorgb	002986941	hasItem	item	rumorgb	002986941	2019-12-17 12:00:00
instance	rumorgb	002986942	hasItem	item	rumorgb	002986942	2019-12-17 12:00:00
instance	rumorgb	002986943	hasItem	item	rumorgb	002986943	2019-12-17 12:00:00
instance	rumorgb	002986945	hasItem	item	rumorgb	002986945	2019-12-17 12:00:00
instance	rumorgb	002986967	hasItem	item	rumorgb	002986967	2019-12-17 12:00:00
instance	rumorgb	002986976	hasItem	item	rumorgb	002986976	2019-12-17 12:00:00
instance	rumorgb	002986977	hasItem	item	rumorgb	002986977	2019-12-17 12:00:00
instance	rumorgb	002986982	hasItem	item	rumorgb	002986982	2019-12-17 12:00:00
instance	rumorgb	002986983	hasItem	item	rumorgb	002986983	2019-12-17 12:00:00
instance	rumorgb	002986984	hasItem	item	rumorgb	002986984	2019-12-17 12:00:00
instance	rumorgb	002986994	hasItem	item	rumorgb	002986994	2019-12-17 12:00:00
instance	rumorgb	002987005	hasItem	item	rumorgb	002987005	2019-12-17 12:00:00
instance	rumorgb	002987016	hasItem	item	rumorgb	002987016	2019-12-17 12:00:00
instance	rumorgb	002987018	hasItem	item	rumorgb	002987018	2019-12-17 12:00:00
instance	rumorgb	002987048	hasItem	item	rumorgb	002987048	2019-12-17 12:00:00
instance	rumorgb	002987049	hasItem	item	rumorgb	002987049	2019-12-17 12:00:00
instance	rumorgb	002987074	hasItem	item	rumorgb	002987074	2019-12-17 12:00:00
instance	rumorgb	002987076	hasItem	item	rumorgb	002987076	2019-12-17 12:00:00
instance	rumorgb	002987077	hasItem	item	rumorgb	002987077	2019-12-17 12:00:00
instance	rumorgb	002987087	hasItem	item	rumorgb	002987087	2019-12-17 12:00:00
instance	rumorgb	002987088	hasItem	item	rumorgb	002987088	2019-12-17 12:00:00
instance	rumorgb	002987101	hasItem	item	rumorgb	002987101	2019-12-17 12:00:00
instance	rumorgb	002987123	hasItem	item	rumorgb	002987123	2019-12-17 12:00:00
instance	rumorgb	002987124	hasItem	item	rumorgb	002987124	2019-12-17 12:00:00
instance	rumorgb	002987156	hasItem	item	rumorgb	002987156	2019-12-17 12:00:00
instance	rumorgb	002987186	hasItem	item	rumorgb	002987186	2019-12-17 12:00:00
instance	rumorgb	002987197	hasItem	item	rumorgb	002987197	2019-12-17 12:00:00
instance	rumorgb	002987212	hasItem	item	rumorgb	002987212	2019-12-17 12:00:00
instance	rumorgb	002987223	hasItem	item	rumorgb	002987223	2019-12-17 12:00:00
instance	rumorgb	002987236	hasItem	item	rumorgb	002987236	2019-12-17 12:00:00
instance	rumorgb	002987245	hasItem	item	rumorgb	002987245	2019-12-17 12:00:00
instance	rumorgb	002987246	hasItem	item	rumorgb	002987246	2019-12-17 12:00:00
instance	rumorgb	002987253	hasItem	item	rumorgb	002987253	2019-12-17 12:00:00
instance	rumorgb	002987263	hasItem	item	rumorgb	002987263	2019-12-17 12:00:00
instance	rumorgb	002987265	hasItem	item	rumorgb	002987265	2019-12-17 12:00:00
instance	rumorgb	002987269	hasItem	item	rumorgb	002987269	2019-12-17 12:00:00
instance	rumorgb	002987290	hasItem	item	rumorgb	002987290	2019-12-17 12:00:00
instance	rumorgb	002987385	hasItem	item	rumorgb	002987385	2019-12-17 12:00:00
instance	rumorgb	002987570	hasItem	item	rumorgb	002987570	2019-12-17 12:00:00
instance	rumorgb	002987575	hasItem	item	rumorgb	002987575	2019-12-17 12:00:00
instance	rumorgb	002987594	hasItem	item	rumorgb	002987594	2019-12-17 12:00:00
instance	rumorgb	002987612	hasItem	item	rumorgb	002987612	2019-12-17 12:00:00
instance	rumorgb	002987648	hasItem	item	rumorgb	002987648	2019-12-17 12:00:00
instance	rumorgb	002987664	hasItem	item	rumorgb	002987664	2019-12-17 12:00:00
instance	rumorgb	002987677	hasItem	item	rumorgb	002987677	2019-12-17 12:00:00
instance	rumorgb	002987680	hasItem	item	rumorgb	002987680	2019-12-17 12:00:00
instance	rumorgb	002987688	hasItem	item	rumorgb	002987688	2019-12-17 12:00:00
instance	rumorgb	002987694	hasItem	item	rumorgb	002987694	2019-12-17 12:00:00
instance	rumorgb	002987703	hasItem	item	rumorgb	002987703	2019-12-17 12:00:00
instance	rumorgb	002987704	hasItem	item	rumorgb	002987704	2019-12-17 12:00:00
instance	rumorgb	002987712	hasItem	item	rumorgb	002987712	2019-12-17 12:00:00
instance	rumorgb	002987713	hasItem	item	rumorgb	002987713	2019-12-17 12:00:00
instance	rumorgb	002987732	hasItem	item	rumorgb	002987732	2019-12-17 12:00:00
instance	rumorgb	002987758	hasItem	item	rumorgb	002987758	2019-12-17 12:00:00
instance	rumorgb	002987776	hasItem	item	rumorgb	002987776	2019-12-17 12:00:00
instance	rumorgb	002987784	hasItem	item	rumorgb	002987784	2019-12-17 12:00:00
instance	rumorgb	002987785	hasItem	item	rumorgb	002987785	2019-12-17 12:00:00
instance	rumorgb	002987792	hasItem	item	rumorgb	002987792	2019-12-17 12:00:00
instance	rumorgb	002987795	hasItem	item	rumorgb	002987795	2019-12-17 12:00:00
instance	rumorgb	002987798	hasItem	item	rumorgb	002987798	2019-12-17 12:00:00
instance	rumorgb	002987799	hasItem	item	rumorgb	002987799	2019-12-17 12:00:00
instance	rumorgb	002987800	hasItem	item	rumorgb	002987800	2019-12-17 12:00:00
instance	rumorgb	002987801	hasItem	item	rumorgb	002987801	2019-12-17 12:00:00
instance	rumorgb	002987803	hasItem	item	rumorgb	002987803	2019-12-17 12:00:00
instance	rumorgb	002987805	hasItem	item	rumorgb	002987805	2019-12-17 12:00:00
instance	rumorgb	002987809	hasItem	item	rumorgb	002987809	2019-12-17 12:00:00
instance	rumorgb	002987835	hasItem	item	rumorgb	002987835	2019-12-17 12:00:00
instance	rumorgb	002987867	hasItem	item	rumorgb	002987867	2019-12-17 12:00:00
instance	rumorgb	002987883	hasItem	item	rumorgb	002987883	2019-12-17 12:00:00
instance	rumorgb	002987886	hasItem	item	rumorgb	002987886	2019-12-17 12:00:00
instance	rumorgb	002987895	hasItem	item	rumorgb	002987895	2019-12-17 12:00:00
instance	rumorgb	002987906	hasItem	item	rumorgb	002987906	2019-12-17 12:00:00
instance	rumorgb	002987908	hasItem	item	rumorgb	002987908	2019-12-17 12:00:00
instance	rumorgb	002987909	hasItem	item	rumorgb	002987909	2019-12-17 12:00:00
instance	rumorgb	002987924	hasItem	item	rumorgb	002987924	2019-12-17 12:00:00
instance	rumorgb	002987925	hasItem	item	rumorgb	002987925	2019-12-17 12:00:00
instance	rumorgb	002987933	hasItem	item	rumorgb	002987933	2019-12-17 12:00:00
instance	rumorgb	002987953	hasItem	item	rumorgb	002987953	2019-12-17 12:00:00
instance	rumorgb	002987976	hasItem	item	rumorgb	002987976	2019-12-17 12:00:00
instance	rumorgb	002987983	hasItem	item	rumorgb	002987983	2019-12-17 12:00:00
instance	rumorgb	002988008	hasItem	item	rumorgb	002988008	2019-12-17 12:00:00
instance	rumorgb	002988010	hasItem	item	rumorgb	002988010	2019-12-17 12:00:00
instance	rumorgb	002988018	hasItem	item	rumorgb	002988018	2019-12-17 12:00:00
instance	rumorgb	002988021	hasItem	item	rumorgb	002988021	2019-12-17 12:00:00
instance	rumorgb	002988023	hasItem	item	rumorgb	002988023	2019-12-17 12:00:00
instance	rumorgb	002988026	hasItem	item	rumorgb	002988026	2019-12-17 12:00:00
instance	rumorgb	002988028	hasItem	item	rumorgb	002988028	2019-12-17 12:00:00
instance	rumorgb	002988034	hasItem	item	rumorgb	002988034	2019-12-17 12:00:00
instance	rumorgb	002988039	hasItem	item	rumorgb	002988039	2019-12-17 12:00:00
instance	rumorgb	002988042	hasItem	item	rumorgb	002988042	2019-12-17 12:00:00
instance	rumorgb	002988059	hasItem	item	rumorgb	002988059	2019-12-17 12:00:00
instance	rumorgb	002988067	hasItem	item	rumorgb	002988067	2019-12-17 12:00:00
instance	rumorgb	002988145	hasItem	item	rumorgb	002988145	2019-12-17 12:00:00
instance	rumorgb	002988151	hasItem	item	rumorgb	002988151	2019-12-17 12:00:00
instance	rumorgb	002988152	hasItem	item	rumorgb	002988152	2019-12-17 12:00:00
instance	rumorgb	002988157	hasItem	item	rumorgb	002988157	2019-12-17 12:00:00
instance	rumorgb	002988210	hasItem	item	rumorgb	002988210	2019-12-17 12:00:00
instance	rumorgb	002988241	hasItem	item	rumorgb	002988241	2019-12-17 12:00:00
instance	rumorgb	002988259	hasItem	item	rumorgb	002988259	2019-12-17 12:00:00
instance	rumorgb	002988267	hasItem	item	rumorgb	002988267	2019-12-17 12:00:00
instance	rumorgb	002988278	hasItem	item	rumorgb	002988278	2019-12-17 12:00:00
instance	rumorgb	002988279	hasItem	item	rumorgb	002988279	2019-12-17 12:00:00
instance	rumorgb	002988280	hasItem	item	rumorgb	002988280	2019-12-17 12:00:00
instance	rumorgb	002988281	hasItem	item	rumorgb	002988281	2019-12-17 12:00:00
instance	rumorgb	002988283	hasItem	item	rumorgb	002988283	2019-12-17 12:00:00
instance	rumorgb	002988286	hasItem	item	rumorgb	002988286	2019-12-17 12:00:00
instance	rumorgb	002988297	hasItem	item	rumorgb	002988297	2019-12-17 12:00:00
instance	rumorgb	002988330	hasItem	item	rumorgb	002988330	2019-12-17 12:00:00
instance	rumorgb	002988377	hasItem	item	rumorgb	002988377	2019-12-17 12:00:00
instance	rumorgb	002988409	hasItem	item	rumorgb	002988409	2019-12-17 12:00:00
instance	rumorgb	002988436	hasItem	item	rumorgb	002988436	2019-12-17 12:00:00
instance	rumorgb	002988448	hasItem	item	rumorgb	002988448	2019-12-17 12:00:00
instance	rumorgb	002988565	hasItem	item	rumorgb	002988565	2019-12-17 12:00:00
instance	rumorgb	002988575	hasItem	item	rumorgb	002988575	2019-12-17 12:00:00
instance	rumorgb	002988602	hasItem	item	rumorgb	002988602	2019-12-17 12:00:00
instance	rumorgb	002988603	hasItem	item	rumorgb	002988603	2019-12-17 12:00:00
instance	rumorgb	002988667	hasItem	item	rumorgb	002988667	2019-12-17 12:00:00
instance	rumorgb	002988704	hasItem	item	rumorgb	002988704	2019-12-17 12:00:00
instance	rumorgb	002988731	hasItem	item	rumorgb	002988731	2019-12-17 12:00:00
instance	rumorgb	002988810	hasItem	item	rumorgb	002988810	2019-12-17 12:00:00
instance	rumorgb	002988829	hasItem	item	rumorgb	002988829	2019-12-17 12:00:00
instance	rumorgb	002988930	hasItem	item	rumorgb	002988930	2019-12-17 12:00:00
instance	rumorgb	002988954	hasItem	item	rumorgb	002988954	2019-12-17 12:00:00
instance	rumorgb	002988988	hasItem	item	rumorgb	002988988	2019-12-17 12:00:00
instance	rumorgb	002989010	hasItem	item	rumorgb	002989010	2019-12-17 12:00:00
instance	rumorgb	002989015	hasItem	item	rumorgb	002989015	2019-12-17 12:00:00
instance	rumorgb	002989091	hasItem	item	rumorgb	002989091	2019-12-17 12:00:00
instance	rumorgb	003016690	hasItem	item	rumorgb	003016690	2019-12-17 12:00:00
instance	rumorgb	003016811	hasItem	item	rumorgb	003016811	2019-12-17 12:00:00
instance	rumorgb	003016854	hasItem	item	rumorgb	003016854	2019-12-17 12:00:00
instance	rumorgb	003016938	hasItem	item	rumorgb	003016938	2019-12-17 12:00:00
instance	rumorgb	003017024	hasItem	item	rumorgb	003017024	2019-12-17 12:00:00
instance	rumorgb	003017041	hasItem	item	rumorgb	003017041	2019-12-17 12:00:00
instance	rumorgb	003017057	hasItem	item	rumorgb	003017057	2019-12-17 12:00:00
instance	rumorgb	003017060	hasItem	item	rumorgb	003017060	2019-12-17 12:00:00
instance	rumorgb	003017992	hasItem	item	rumorgb	003017992	2019-12-17 12:00:00
instance	rumorgb	003020486	hasItem	item	rumorgb	003020486	2019-12-17 12:00:00
instance	rumorgb	003021377	hasItem	item	rumorgb	003021377	2019-12-17 12:00:00
instance	rumorgb	003024368	hasItem	item	rumorgb	003024368	2019-12-17 12:00:00
instance	rumorgb	003029065	hasItem	item	rumorgb	003029065	2019-12-17 12:00:00
instance	rumorgb	003029369	hasItem	item	rumorgb	003029369	2019-12-17 12:00:00
instance	rumorgb	003034966	hasItem	item	rumorgb	003034966	2019-12-17 12:00:00
instance	rumorgb	003035812	hasItem	item	rumorgb	003035812	2019-12-17 12:00:00
instance	rumorgb	003089955	hasItem	item	rumorgb	003089955	2019-12-17 12:00:00
instance	rumorgb	003090602	hasItem	item	rumorgb	003090602	2019-12-17 12:00:00
instance	rumorgb	003110712	hasItem	item	rumorgb	003110712	2019-12-17 12:00:00
instance	rumorgb	003112660	hasItem	item	rumorgb	003112660	2019-12-17 12:00:00
instance	rumorgb	003334614	hasItem	item	rumorgb	003334614	2019-12-17 12:00:00
instance	rumorgb	003334623	hasItem	item	rumorgb	003334623	2019-12-17 12:00:00
instance	rumorgb	003334660	hasItem	item	rumorgb	003334660	2019-12-17 12:00:00
instance	rumorgb	003334667	hasItem	item	rumorgb	003334667	2019-12-17 12:00:00
instance	rumorgb	003334683	hasItem	item	rumorgb	003334683	2019-12-17 12:00:00
instance	rumorgb	003334716	hasItem	item	rumorgb	003334716	2019-12-17 12:00:00
instance	rumorgb	003334727	hasItem	item	rumorgb	003334727	2019-12-17 12:00:00
instance	rumorgb	003334738	hasItem	item	rumorgb	003334738	2019-12-17 12:00:00
instance	rumorgb	003334739	hasItem	item	rumorgb	003334739	2019-12-17 12:00:00
instance	rumorgb	003334753	hasItem	item	rumorgb	003334753	2019-12-17 12:00:00
instance	rumorgb	003334758	hasItem	item	rumorgb	003334758	2019-12-17 12:00:00
instance	rumorgb	003334792	hasItem	item	rumorgb	003334792	2019-12-17 12:00:00
instance	rumorgb	003334793	hasItem	item	rumorgb	003334793	2019-12-17 12:00:00
instance	rumorgb	003334797	hasItem	item	rumorgb	003334797	2019-12-17 12:00:00
instance	rumorgb	003334835	hasItem	item	rumorgb	003334835	2019-12-17 12:00:00
instance	rumorgb	003334840	hasItem	item	rumorgb	003334840	2019-12-17 12:00:00
instance	rumorgb	003334841	hasItem	item	rumorgb	003334841	2019-12-17 12:00:00
instance	rumorgb	003334861	hasItem	item	rumorgb	003334861	2019-12-17 12:00:00
instance	rumorgb	003334872	hasItem	item	rumorgb	003334872	2019-12-17 12:00:00
instance	rumorgb	003334887	hasItem	item	rumorgb	003334887	2019-12-17 12:00:00
instance	rumorgb	003334910	hasItem	item	rumorgb	003334910	2019-12-17 12:00:00
instance	rumorgb	003334912	hasItem	item	rumorgb	003334912	2019-12-17 12:00:00
instance	rumorgb	003334930	hasItem	item	rumorgb	003334930	2019-12-17 12:00:00
instance	rumorgb	003334971	hasItem	item	rumorgb	003334971	2019-12-17 12:00:00
instance	rumorgb	003334980	hasItem	item	rumorgb	003334980	2019-12-17 12:00:00
instance	rumorgb	003334989	hasItem	item	rumorgb	003334989	2019-12-17 12:00:00
instance	rumorgb	003334991	hasItem	item	rumorgb	003334991	2019-12-17 12:00:00
instance	rumorgb	003334998	hasItem	item	rumorgb	003334998	2019-12-17 12:00:00
instance	rumorgb	003335011	hasItem	item	rumorgb	003335011	2019-12-17 12:00:00
instance	rumorgb	003335024	hasItem	item	rumorgb	003335024	2019-12-17 12:00:00
instance	rumorgb	003335025	hasItem	item	rumorgb	003335025	2019-12-17 12:00:00
instance	rumorgb	003335026	hasItem	item	rumorgb	003335026	2019-12-17 12:00:00
instance	rumorgb	003335029	hasItem	item	rumorgb	003335029	2019-12-17 12:00:00
instance	rumorgb	003335040	hasItem	item	rumorgb	003335040	2019-12-17 12:00:00
instance	rumorgb	003335067	hasItem	item	rumorgb	003335067	2019-12-17 12:00:00
instance	rumorgb	003335111	hasItem	item	rumorgb	003335111	2019-12-17 12:00:00
instance	rumorgb	003335115	hasItem	item	rumorgb	003335115	2019-12-17 12:00:00
instance	rumorgb	003335137	hasItem	item	rumorgb	003335137	2019-12-17 12:00:00
instance	rumorgb	003335143	hasItem	item	rumorgb	003335143	2019-12-17 12:00:00
instance	rumorgb	003335146	hasItem	item	rumorgb	003335146	2019-12-17 12:00:00
instance	rumorgb	003335184	hasItem	item	rumorgb	003335184	2019-12-17 12:00:00
instance	rumorgb	003335191	hasItem	item	rumorgb	003335191	2019-12-17 12:00:00
instance	rumorgb	003335197	hasItem	item	rumorgb	003335197	2019-12-17 12:00:00
instance	rumorgb	003335201	hasItem	item	rumorgb	003335201	2019-12-17 12:00:00
instance	rumorgb	003335205	hasItem	item	rumorgb	003335205	2019-12-17 12:00:00
instance	rumorgb	003335232	hasItem	item	rumorgb	003335232	2019-12-17 12:00:00
instance	rumorgb	003335233	hasItem	item	rumorgb	003335233	2019-12-17 12:00:00
instance	rumorgb	003335237	hasItem	item	rumorgb	003335237	2019-12-17 12:00:00
instance	rumorgb	003335258	hasItem	item	rumorgb	003335258	2019-12-17 12:00:00
instance	rumorgb	003335259	hasItem	item	rumorgb	003335259	2019-12-17 12:00:00
instance	rumorgb	003335275	hasItem	item	rumorgb	003335275	2019-12-17 12:00:00
instance	rumorgb	003335292	hasItem	item	rumorgb	003335292	2019-12-17 12:00:00
instance	rumorgb	003335298	hasItem	item	rumorgb	003335298	2019-12-17 12:00:00
instance	rumorgb	003335299	hasItem	item	rumorgb	003335299	2019-12-17 12:00:00
instance	rumorgb	003335306	hasItem	item	rumorgb	003335306	2019-12-17 12:00:00
instance	rumorgb	003335310	hasItem	item	rumorgb	003335310	2019-12-17 12:00:00
instance	rumorgb	003335312	hasItem	item	rumorgb	003335312	2019-12-17 12:00:00
instance	rumorgb	003335346	hasItem	item	rumorgb	003335346	2019-12-17 12:00:00
instance	rumorgb	003335347	hasItem	item	rumorgb	003335347	2019-12-17 12:00:00
instance	rumorgb	003335357	hasItem	item	rumorgb	003335357	2019-12-17 12:00:00
instance	rumorgb	003335392	hasItem	item	rumorgb	003335392	2019-12-17 12:00:00
instance	rumorgb	003335399	hasItem	item	rumorgb	003335399	2019-12-17 12:00:00
instance	rumorgb	003335402	hasItem	item	rumorgb	003335402	2019-12-17 12:00:00
instance	rumorgb	003335415	hasItem	item	rumorgb	003335415	2019-12-17 12:00:00
instance	rumorgb	003335416	hasItem	item	rumorgb	003335416	2019-12-17 12:00:00
instance	rumorgb	003335419	hasItem	item	rumorgb	003335419	2019-12-17 12:00:00
instance	rumorgb	003335430	hasItem	item	rumorgb	003335430	2019-12-17 12:00:00
instance	rumorgb	003335453	hasItem	item	rumorgb	003335453	2019-12-17 12:00:00
instance	rumorgb	003335514	hasItem	item	rumorgb	003335514	2019-12-17 12:00:00
instance	rumorgb	003335515	hasItem	item	rumorgb	003335515	2019-12-17 12:00:00
instance	rumorgb	003335534	hasItem	item	rumorgb	003335534	2019-12-17 12:00:00
instance	rumorgb	003335535	hasItem	item	rumorgb	003335535	2019-12-17 12:00:00
instance	rumorgb	003335536	hasItem	item	rumorgb	003335536	2019-12-17 12:00:00
instance	rumorgb	003335551	hasItem	item	rumorgb	003335551	2019-12-17 12:00:00
instance	rumorgb	003335564	hasItem	item	rumorgb	003335564	2019-12-17 12:00:00
instance	rumorgb	003335567	hasItem	item	rumorgb	003335567	2019-12-17 12:00:00
instance	rumorgb	003335568	hasItem	item	rumorgb	003335568	2019-12-17 12:00:00
instance	rumorgb	003335583	hasItem	item	rumorgb	003335583	2019-12-17 12:00:00
instance	rumorgb	003335594	hasItem	item	rumorgb	003335594	2019-12-17 12:00:00
instance	rumorgb	003335602	hasItem	item	rumorgb	003335602	2019-12-17 12:00:00
instance	rumorgb	003335603	hasItem	item	rumorgb	003335603	2019-12-17 12:00:00
instance	rumorgb	003335605	hasItem	item	rumorgb	003335605	2019-12-17 12:00:00
instance	rumorgb	003335606	hasItem	item	rumorgb	003335606	2019-12-17 12:00:00
instance	rumorgb	003335607	hasItem	item	rumorgb	003335607	2019-12-17 12:00:00
instance	rumorgb	003335615	hasItem	item	rumorgb	003335615	2019-12-17 12:00:00
instance	rumorgb	003335638	hasItem	item	rumorgb	003335638	2019-12-17 12:00:00
instance	rumorgb	003335640	hasItem	item	rumorgb	003335640	2019-12-17 12:00:00
instance	rumorgb	003335645	hasItem	item	rumorgb	003335645	2019-12-17 12:00:00
instance	rumorgb	003335664	hasItem	item	rumorgb	003335664	2019-12-17 12:00:00
instance	rumorgb	003335667	hasItem	item	rumorgb	003335667	2019-12-17 12:00:00
instance	rumorgb	003335686	hasItem	item	rumorgb	003335686	2019-12-17 12:00:00
instance	rumorgb	003335700	hasItem	item	rumorgb	003335700	2019-12-17 12:00:00
